id_signal,categorie,date_evenement,organisation_concernee,resume_neutre,id_source_exacte,reference_exacte,passage_justificatif,nature_information,niveau_confiance,niveau_confidentialite,droits_reutilisation,statut_validation,statut_doublon,statut_contradiction,date_extraction,extracteur,notes,perspective_corpus,theme,sous_theme,niveau_valeur,type_signal_demande,domaine_service,capacite_operationnelle,modele_economique,segment_client,horizon,auteur_idee,statut_public_ou_entretien
SIG-PUB-XEFI-CANNES-011,Logique d’assemblage / packaging,46181.5,XEFI Cannes,"Le plan de protection XEFI organise la montée en gamme en trois niveaux : Basique, Renforcée et Avancée.",SRC-PUB-XEFI-CANNES-005,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_diagnostic-cyber.html,"Le résultat permet de classer l’entreprise selon trois niveaux : Sécurité Basique, Renforcée ou Avancée.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Cybersécurité,Trois niveaux de protection,Valeur analytique forte,Commercialisation et packaging,Multi-domaine,Commercialisation / contractualisation,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-012,Pilotage et priorisation,46181.5,XEFI Cannes,"Le diagnostic XEFI annonce prioriser les actions selon l’exposition, le budget et les risques du client.",SRC-PUB-XEFI-CANNES-005,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_diagnostic-cyber.html,"Identifier les actions prioritaires en fonction de votre exposition réelle au risque. Plutôt que de multiplier les outils inutiles, le diagnostic cible les actions prioritaires selon votre exposition spécifique. Aide à la décision : Vous disposez d’un cadre clair pour choisir les bonnes actions en fonction de votre budget et de vos risques.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Sélection et arbitrage,"Budget, exposition et risque",Valeur analytique forte,Demande observable du MSP,Vulnérabilités / exposition,Pilotage / gouvernance; Multi-environnement / multi-éditeurs; Commercialisation / contractualisation,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-013,Capacité opérationnelle,46183.5,XEFI Cannes,XEFI associe une sauvegarde hébergée et supervisée par le réseau à un accompagnement technique local.,SRC-PUB-XEFI-CANNES-007,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_sauvegarde.html,"XEFI propose une offre de sauvegarde automatique et externalisée, déconnectée, supervisée quotidiennement et hébergée dans ses datacenters en France. Vous bénéficiez d’une restauration rapide, d’une sécurité renforcée et d’un accompagnement technique local .",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Modèle agence-réseau,Co-délivrance sauvegarde,Valeur analytique forte,Capacité opérationnelle du MSP,SOC / MDR,Supervision / monitoring; Co-délivrance / réseau,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-014,Information de contexte,46082.5,XEFI Cannes,Le rapport officiel décrit un réseau de plus de 190 agences et franchises proposant des solutions clés en main aux TPE/PME.,SRC-PUB-XEFI-CANNES-010,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_rapport-mission-2024.pdf,"Les offres XEFI sont conçues pour servir de guichet unique aux TPE et PME, ce sont des solutions « clés en mains » et sans coûts cachés pour une transparence totale envers le client L’entreprise a su se développer en mettant en avant une relation de proximité, essentielle pour répondre avec rapidité. Avec plus de 190 agences et franchises en France et en Europe",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Organisation,Réseau agences et franchises,Information de contexte,Information de contexte,Réseau / sécurité périmétrique,Co-délivrance / réseau,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-XEFI-CANNES-015,Information de contexte,46183.5,XEFI Cannes,"XEFI cite proximité, SLA, transparence et expertise comme critères de choix d’un prestataire IT.",SRC-PUB-XEFI-CANNES-009,01_sources_brutes/02_publiques_primaires/2026-07-21_XEFI_externalisation-pme.html,"Les risques existent si le prestataire est mal choisi. D’où l’importance de critères comme la proximité, les SLA, la transparence et l’expertise.",Déclaration d’un client ou partenaire,Moyenne — étude de cas ou partenaire,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté,Aucune contradiction directe détectée,46224.5,Codex,Ne pas attribuer à l’agence une capacité du réseau sans preuve locale.,DEMANDE_MSP,Sélection fournisseurs,Critères recommandés,Information de contexte,Information de contexte,Multi-domaine,Capacité humaine / compétences; Conseil / sélection,Non établi,TPE; PME,Actuel au 2026-07-21,XEFI ou XEFI Cannes selon la source,Public
SIG-PUB-ALMERIA-001,Information de contexte,46224.5,Almeria Solutions Informatiques,"Almeria déclare réunir 80 collaborateurs et couvrir logiciels de gestion, infrastructures, réseaux, télécoms et liens internet, de l’audit à l’infogérance.",SRC-PUB-ALMERIA-001,01_sources_brutes/02_publiques_primaires/2026-07-21_ALMERIA_prestataire-informatique.html,"Almeria Solutions Informatiques, créé en 1985, est un acteur majeur des services informatiques et du conseil aux entreprises dans l’Ouest de la France. Avec 80 collaborateurs, dont 9 actionnaires, Almeria propose des logiciels de gestion performants, des solutions d’infrastructures et réseaux, ainsi que des services de télécoms et liens internet. Notre accompagnement complet, de l’audit à l’infogérance, fait d’Almeria un véritable partenaire de confiance pour gérer tous les aspects votre système informatique.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté après nettoyage Services/Signaux,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une preuve de rentabilité ni d’usage généralisé.,DEMANDE_MSP,Positionnement,Guichet IT régional,Information de contexte,Information de contexte,Vulnérabilités / exposition,Pilotage / gouvernance; Co-délivrance / réseau,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,Almeria Solutions Informatiques,Public
SIG-PUB-ALMERIA-002,Évolution de service / organisation,46224.5,Almeria Solutions Informatiques,"Almeria répartit ses équipes entre trois agences dans les départements 44, 49 et 85 afin de soutenir une proposition de proximité.",SRC-PUB-ALMERIA-001,01_sources_brutes/02_publiques_primaires/2026-07-21_ALMERIA_prestataire-informatique.html,"Pour être au plus proche de nos clients, nos équipes sont réparties dans nos 3 agences du 44, du 49 et du 85.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté après nettoyage Services/Signaux,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une preuve de rentabilité ni d’usage généralisé.,DEMANDE_MSP,Go-to-market,Maillage régional,Information de contexte,Évolution de service ou d’organisation,Support / infogérance,Capacité humaine / compétences,Non établi,TPE; PME,Actuel au 2026-07-21,Almeria Solutions Informatiques,Public
SIG-PUB-ALMERIA-003,Logique d’assemblage / packaging,46224.5,Almeria Solutions Informatiques,Le plan d’infogérance publié par Almeria débute par un audit et est dimensionné selon les besoins et objectifs du client.,SRC-PUB-ALMERIA-002,01_sources_brutes/02_publiques_primaires/2026-07-21_ALMERIA_infogerance.html,"L’infogérance informatique débute par un audit précis de votre système. Ce processus essentiel permet d’identifier les points forts de votre infrastructure informatique actuelle et les domaines nécessitant des améliorations. Chez Almeria, nous comprenons que chaque entreprise est unique. C’est pourquoi nous proposons un audit sur mesure, afin d’établir un plan d’infogérance informatique qui réponde exactement à vos besoins et objectifs spécifiques",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté après nettoyage Services/Signaux,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une preuve de rentabilité ni d’usage généralisé.,DEMANDE_MSP,Infogérance,Audit préalable et personnalisation,Valeur analytique forte,Commercialisation et packaging,Vulnérabilités / exposition,Pilotage / gouvernance; Commercialisation / contractualisation,Sur mesure,Entreprises — taille non établie,Actuel au 2026-07-21,Almeria Solutions Informatiques,Public
SIG-PUB-ALMERIA-004,Capacité opérationnelle,46224.5,Almeria Solutions Informatiques,Almeria déclare combiner des interventions proactives sur site avec la prise en charge de l’administration du parc.,SRC-PUB-ALMERIA-002,01_sources_brutes/02_publiques_primaires/2026-07-21_ALMERIA_infogerance.html,"Ce service vous permet de bénéficier d’interventions proactives sur site pour optimiser le fonctionnement de votre infrastructure, d’anticiper les pannes et de vous décharger de l’administration du parc informatique.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté après nettoyage Services/Signaux,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une preuve de rentabilité ni d’usage généralisé.,DEMANDE_MSP,Opérations,Présence sur site,Valeur analytique forte,Capacité opérationnelle du MSP,Support / infogérance,Non établi,Contrat / accord-cadre,Entreprises — taille non établie,Actuel au 2026-07-21,Almeria Solutions Informatiques,Public
SIG-PUB-ALMERIA-005,Logique d’assemblage / packaging,46224.5,Almeria Solutions Informatiques,Almeria indique que le rythme des visites de maintenance préventive est défini selon les besoins du client.,SRC-PUB-ALMERIA-002,01_sources_brutes/02_publiques_primaires/2026-07-21_ALMERIA_infogerance.html,Le rythme de nos visites dans votre entreprise est défini en fonction de vos besoins. Cette maintenance préventive régulière anticipe les pannes et contribue à sécuriser votre système.,Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté après nettoyage Services/Signaux,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une preuve de rentabilité ni d’usage généralisé.,DEMANDE_MSP,Infogérance,Cadence personnalisée,Information de contexte,Commercialisation et packaging,Support / infogérance,Commercialisation / contractualisation,Non établi,Entreprises — taille non établie,Actuel au 2026-07-21,Almeria Solutions Informatiques,Public
SIG-PUB-ALMERIA-006,Organisation du support,46224.5,Almeria Solutions Informatiques,"Almeria privilégie un interlocuteur unique et la présence régulière d’un expert pour le suivi des infrastructures, applicatifs, matériels et de la sécurité.",SRC-PUB-ALMERIA-002,01_sources_brutes/02_publiques_primaires/2026-07-21_ALMERIA_infogerance.html,"Qu’il s’agisse du suivi de l’infrastructure réseau, du suivi du déploiement d’applicatifs, de matériels ou de la sécurisation de votre système d’information, Almeria privilégie un interlocuteur unique. Vos collaborateurs peuvent ainsi compter sur une présence régulière d’un expert pour lui soumettre leurs besoins.",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté après nettoyage Services/Signaux,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une preuve de rentabilité ni d’usage généralisé.,DEMANDE_MSP,Support,Interlocuteur unique,Valeur analytique forte,Capacité opérationnelle du MSP,Support / infogérance,Support / escalade; Capacité humaine / compétences,Forfait par poste,Entreprises — taille non établie,Actuel au 2026-07-21,Almeria Solutions Informatiques,Public
SIG-PUB-ALMERIA-007,Automatisation / outillage,46224.5,Almeria Solutions Informatiques,Almeria met à disposition de ses clients un portail de suivi des tickets qu’elle déclare avoir développé.,SRC-PUB-ALMERIA-004,01_sources_brutes/02_publiques_primaires/2026-07-21_ALMERIA_assistance-en-ligne.html,"Le portail de suivi de tickets développé par Almeria, pensé pour nos clients !",Déclaration de l’acteur,Moyenne — déclaration primaire non auditée,Public — mutualisable,Citation courte / analyse seulement,À valider,Aucun doublon substantiel détecté après nettoyage Services/Signaux,Aucune contradiction directe détectée,46224.5,Codex,Ne constitue pas une preuve de rentabilité ni d’usage généralisé.,DEMANDE_MSP,Support,Portail propriétaire,Valeur analytique forte,Capacité opérationnelle du MSP,Support / infogérance,Support / escalade; Automatisation / orchestration; Échelle opérationnelle,Non établi,Entreprises — taille non établie,Actuel au 2026-07-21,Almeria Solutions Informatiques,Public
